6549	1587
6550	1836
6554	1006
6564	1088
6580	4839
6582	2443
6583	1841
6593	2595
6632	1503
6634	1950
6635	1761
6645	2849
6647	1684
6648	2239
6658	6093
6684	2091
6697	1529
6699	1146
6710	1149
6711	1394
6723	2001
6740	1252
6741	1139
6749	1013
6766	1060
6768	1033
6781	2298
6782	2217
6783	2312
6784	2117
6838	1368
6870	1384
6912	1610
6927	1173
6928	1224
6956	1037
6969	4107
6970	4109
6971	1184
6980	1260
6993	2220
7056	1399
7059	1901
7065	1881
7066	1900
7085	2099
7086	2246
7096	3605
7111	2785
7114	1080
7115	1067
7122	3699
7137	1017
7148	2039
7149	2467
7159	1932
7164	1037
7169	3019
7198	1039
7199	1049
7206	3191
7208	1987
7209	1778
7221	3035
7223	1313
7246	2795
7247	3465
7248	1737
7250	1801
7260	1579
7268	3144
7269	3182
7270	1442
7271	3143
7273	1371
7276	1274
7287	3917
7290	1014
7295	1942
7301	1255
7303	2354
7317	1899
7318	2180
7327	2958
7328	1541
7329	1558
7330	3942
7339	1358
7340	1569
7357	1041
7358	2481
7359	1032
7360	2525
7372	1328
7377	3787
7378	3426
7379	1405
7387	3035
7388	2510
7397	2566
7399	2833
7407	1372
7408	2748
7409	1395
7411	2395
7415	2147
7427	3320
7428	3329
7435	1350
7446	1106
7447	2622
7449	2604
7455	4037
7457	2370
7458	2576
7465	3277
7487	1447
7488	1005
7489	1430
7490	1054
7498	1071
7505	1196
7515	2112
7516	3213
7517	1209
7521	1250
7535	1215
7545	1109
7547	1667
7548	2154
7560	1630
7565	1753
7587	1947
7588	2046
7595	1441
7598	2014
7600	1890
7615	1129
7626	1207
7646	1550
7647	1006
7648	1146
7655	1657
7656	2878
7657	1625
7658	1695
7675	2252
7698	3868
7709	1630
7710	1184
7718	1250
7719	1097
7730	1787
7731	2633
7737	2873
7758	2400
7765	1782
7766	2583
7768	2788
7773	1782
7781	1244
7783	1216
7786	1867
7798	1005
7802	1044
7809	2590
7810	2639
7816	1497
7828	1157
7829	1170
7836	2351
7839	4802
7857	520818
7867	1073
7877	5561
7897	1482
7907	4078
7918	1512
7919	3677
7920	1984
7921	1743
7948	2731
7957	2731
7989	1889
7990	1889
8007	1692
8010	1130
8019	3710
8021	2317
8023	1163
8024	1239
8028	963003
8038	1828
8039	2810
8040	68921
8041	68921
8042	3649
8043	3649
8044	3683
8045	3683
8048	2810
8058	1964
8100	1828
8101	1834
8118	1729
8121	1016
8169	2395
8170	2123
8171	2005
8177	559247
8178	988028
8179	405117
8180	691731
8181	1445246
8188	1200
8198	1040
8213	459386
8214	898055
8215	939799
8216	751570
8217	476120
8234	377367
8235	710110
8243	2370
8244	895402
8253	577249
8254	240897
8255	973866
8256	950817
8257	484302
8258	302288
8259	299019
8260	871344
8261	769986
8262	808797
8263	434061
8264	425932
8265	431246
8266	373065
8267	309892
8268	600405
8269	280414
8270	496288
8271	507265
8272	723080
8281	1080
8282	1045
8288	1775
8289	1785
8293	1280
8295	1323
8297	1449
8307	3961
8316	1516
8317	1695
8321	1566
8323	1965
8324	2104
8328	1550
8358	2694
8359	2260
8361	1758
8363	4243
8372	3061
8374	4185
8375	1603
8377	5661
8379	2398
8380	2362
8384	4480
8386	1584
8387	1544
8393	1912
8394	1904
8407	1110
8409	1118
8412	2869
8414	1094
8419	3588
8421	1865
8422	2042
8428	1438
8430	1465
8440	1392
8442	1266
8443	1289
8454	1316
8456	1476
8463	1148
8468	1092
8475	1083
8477	4883
8489	1002
8491	1335
8492	1343
8503	1334
8510	1145
8517	1312
8524	1640
8526	2160
8547	1029
8553	2089
8561	1193
8562	2258
8563	1723
8564	1130
8568	1227
8570	1336
8573	5876
8584	1048
8585	2498
8586	1305
8595	10505
8596	35492
8597	35492
8598	17567
8599	17567
8603	10505
8610	3124
8620	2781
8624	1037
8631	2565
8632	1827
8633	1496
8634	1687
8638	2241
8640	1327
8645	1317
8652	1522
8659	1937
8668	2120
8680	1549
8681	5354
8682	28710
8683	12105
8684	3870
8685	11246
8686	3920
8687	4568
8688	1399
8689	1030
8694	1015
8696	1350
8697	1352
8702	4937
8708	1415
8715	1049
8716	1295
8722	3471
8724	1269
8725	1277
8730	5010
8731	1652
8732	1518
8736	3645
8738	2870
8739	3027
8742	2372
8743	3690
8744	151865
8745	78066
8746	2813
8748	4411
8753	3373
8754	272146
8755	355432
8756	6272
8757	141567
8758	275638
8759	121922
8760	226922
8761	478541
8762	500794
8764	2736
8765	2520
8768	3375
8769	286570
8770	177773
8771	195136
8772	459878
8773	226246
8774	97123
8775	164782
8776	316683
8777	167895
8778	90632
8779	277879
8780	535246
8781	371866
8782	261154
8783	386193
8784	84496
8785	237698
8786	150998
8787	204305
8788	138705
8789	108743
8790	385097
8791	207392
8792	214466
8793	502955
8794	426130
8795	226140
8796	225022
8797	643759
8798	366769
8799	409262
8800	127494
8801	154221
8802	166634
8803	232357
8804	528477
8805	2022408
8806	171943
8807	255082
8808	199571
8809	211201
8810	280579
8811	125340
8812	486785
8813	423358
8814	306022
8815	418037
8816	195754
8817	261985
8818	281911
8819	184166
8820	189836
8821	516470
8822	220253
8823	300254
8824	418415
8825	270431
8826	283114
8827	379197
8828	567322
8829	281649
8830	228306
8831	256262
8832	377054
8833	325960
8834	318256
8835	302992
8836	285490
8837	376782
8838	299561
8839	157914
8840	294625
8841	414283
8842	324796
8843	333857
8844	437210
8845	508976
8846	320010
8847	219878
8848	265457
8849	273145
8850	563678
8851	344948
8852	723743
8853	310231
8854	284778
8855	359577
8856	291360
8857	501470
8858	435440
8859	651835
8860	1035313
8861	331750
8862	210758
8863	465239
8864	533091
8865	758730
8866	984522
8867	1719
8875	3968
8876	3010
8878	4412
8880	1289
8881	3420
8883	4417
8885	1489
8886	1929
8887	1087
8888	1091
8889	1586
8890	3571
8891	1299
8892	3521
8893	7266
8894	5504
8895	6578
8896	2068
8897	25429
8898	13109
8899	2798
8900	4475
8901	1307
8902	17912
8903	1445
8904	37885
8905	3624
8906	29376
8907	3501
8908	3303
8909	52972
8910	2752
8911	1886
8912	2025
8913	12149
8915	144541
8916	3673
8917	40663
8918	73966
8919	3918
8920	5930
8921	3925
8922	1569
8923	397056
8925	1114
8926	6856
8927	6122
8928	3103
8929	24818
8930	3691
8931	7751
8932	24421
8933	4393
8934	46110
8935	27619
8936	7891
8937	3207
8938	4597
8939	49044
8940	2117
8941	11010
8942	4608
8943	317331
8944	2302
8945	52295
8946	3314
8947	4034
8948	13029
8950	6060
8951	31307
8952	1788
8953	104831
8955	5041
8956	2609
8957	1485
8958	1318
8959	4493
8960	66316
8961	165572
8962	6246
8964	2826
8965	3628
8966	7206
8967	63503
8968	4910
8969	46057
8970	1759
8971	27432
8972	4292
8974	1130
8975	49777
8976	3806
8977	5014
8978	1486
8981	4568
8982	2757
8983	2836
8984	16097
8985	1216
8986	10961
8988	44797
8989	33914
8990	22644
8991	2140
8993	68386
8994	270901
8995	708228
8996	38096
8997	4272
8998	21037
8999	67504
9000	27555
9001	2749
9002	3484
9003	1052
9004	15133
9005	210020
9006	7084
9007	3245
9008	2759
9009	10558
9010	26327
9011	22269
9012	17012
9013	5953
9014	7896
9015	2383
9016	136217
9017	4674
9018	3746
9019	2751
9020	53480
9021	16992
9022	24353
9023	4527
9024	162308
9025	24347
9026	18713
9027	4860
9028	14699
9029	7115
9031	21440
9032	3767
9033	38427
9034	1771
9035	21488
9036	77772
9037	18795
9038	6326
9039	1688
9040	3348
9041	1108
9042	2935
9043	4566
9045	3810
9046	8278
9047	23633
9048	14642
9049	6550
9050	2593
9051	47988
9052	6705
9053	99072
9054	103480
9055	1252
9057	1733
9058	1802
9059	5157
9060	1085
9061	3951
9062	8282
9063	3770
9064	1244
9065	6886
9066	10768
9067	2966
9068	16385
9069	50878
9070	4749
9071	7476
9072	16145
9073	44076
9074	204624
9075	1177
9076	17368
9077	5249
9078	3024
9079	7841
9080	17127
9081	1165
9082	132535
9084	8765
9085	2569
9086	4643
9087	3207
9089	9277
9090	4154
9091	5500
9092	4134
9093	3455
9094	23549
9095	9240
9096	6279
9097	4479
9098	350662
9099	5554
9100	8834
9101	3300
9102	28973
9103	63894
9104	16505
9105	32690
9106	3713
9107	3752
9108	4172
9109	16107
9110	58185
9111	49955
9112	53957
9113	18149
9114	41481
9115	3835
9116	8565
9117	2354
9118	2011
9119	126853
9120	23398
9121	3460
9122	9158
9123	65263
9124	2561
9125	2655
9127	6889
9128	25876
9129	3639
9130	106438
9131	89297
9132	3039
9133	1573
9134	9386
9135	195132
9136	24367
9137	45496
9138	299547
9139	40470
9140	5340
9141	14975
9142	4927
9143	75191
9144	99022
9145	26484
9146	70057
9147	9643
9148	118986
9149	32261
9150	37430
9151	2992
9152	43151
9153	6221
9154	16186
9155	1037
9156	46339
9157	235231
9158	4531
9159	3503
9160	111878
9161	34454
9162	67100
9163	4063
9164	207159
9165	33936
9166	32012
9167	50507
9168	1358
9169	4392
9171	6624
9172	4891
9173	6418
9174	5664
9175	5399
9176	4448
9177	8615
9178	56007
9179	5837
9180	66835
9181	13014
9182	24575
9183	22388
9184	23022
9185	91523
9186	50071
9187	10435
9188	4417
9189	5284
9190	38456
9191	8459
9192	148220
9193	13233
9194	14227
9196	336686
9197	94268
9198	50388
9199	43512
9200	34086
9201	1090
9202	32691
9203	91312
9204	2411
9205	131906
9206	3546
9207	3106
9208	197242
9210	102455
9212	10364
9213	3232
9214	96083
9215	114248
9216	2058
9217	19994
9218	5625
9219	4299
9220	185732
9221	1131
9222	36159
9223	3396
9224	3939
9225	2961
9226	1284
9227	1324
9229	62076
9231	3157
9232	3231
9233	22726
9235	2077
9236	1158
9237	249882
9238	6353
9239	1510
9241	3762
9243	2217
9244	4132
9245	2872
9246	8961
9247	4813
9248	68497
9251	15756
9252	41260
9253	18215
9256	2351
9257	47081
9258	2651
9259	5277
9260	60422
9261	73785
9262	7298
9263	4858
9264	246099
9265	7656
9266	22364
9267	3142
9268	1244
9269	2882
9271	2222
9272	1027
9273	44921
9274	1851
9275	1747
9276	1855
9277	4093
9278	428120
9279	41367
9280	1406
9281	2523
9282	3279
9283	12068
9284	135882
9285	11644
9286	80325
9287	30946
9288	559053
9289	16188
9290	101638
9291	91259
9292	1037
9293	201427
9294	171425
9295	22356
9296	56640
9297	50538
9298	45011
9299	89238
9300	84384
9301	45386
9302	18531
9303	60906
9304	413048
9305	261409
9306	42996
9307	33217
9308	41394
9309	5574
9311	1310
9312	87418
9313	125159
9314	69285
9315	82095
9316	4464
9317	39094
9318	33490
9319	3314
9320	22175
9321	45383
9322	1183
9323	93952
9324	229724
9325	2095
9326	9915
9327	6702
9328	1983
9329	226418
9331	24434
9332	2435
9333	12122
9334	4989
9335	148042
9336	91818
9337	8635
9338	72344
9339	30183
9340	3045
9341	15530
9342	13383
9343	24084
9344	164608
9345	128604
9346	103773
9347	29087
9348	1238
9349	127398
9350	23833
9351	30027
9352	15882
9353	198413
9355	3282
9356	2644
9357	70655
9358	38086
9359	113738
9360	78825
9361	31921
9362	249687
9363	10187
9364	42319
9365	230956
9366	113500
9367	291298
9368	52935
9369	4686
9370	32090
9371	3704
9372	21656
9373	4933
9374	206630
9375	127212
9376	2371
9377	81009
9378	55826
9379	183942
9380	269263
9381	226761
9382	130122
9383	77075
9384	2334
9385	158622
9386	2844
9387	18536
9388	82815
9389	91436
9390	167470
9391	123460
9392	43432
9393	77542
9394	7448
9395	6898
9396	34759
9397	22584
9398	53888
9399	106081
9400	165641
9401	318443
9402	54360
9403	140002
9404	70215
9405	32299
9406	137116
9407	167776
9408	271474
9409	245500
9410	92683
9411	456215
9412	223176
9413	95352
9414	111186
9415	114374
9416	457603
9417	61193
9418	3641
9419	208227
9420	5306
9421	48961
9422	89896
9423	6235
9424	14115
9425	92009
9426	6681
9427	2653
9428	46108
9429	13890
9430	118598
9431	11895
9432	9827
9433	7770
9434	32180
9435	195820
9437	65924
9438	7112
9439	8871
9440	73466
9441	4856
9442	3487
9443	9200
9444	12301
9445	20066
9446	3248
9447	8845
9448	95521
9449	308484
9450	270483
9451	65908
9452	2878
9453	86605
9454	236800
9455	41325
9456	233961
9457	303609
9458	216577
9459	516677
9460	124268
9461	164163
9462	91261
9463	123920
9464	176122
9465	59171
9466	33536
9467	4037
9468	201828
9469	26139
9470	32966
9471	6845
9472	3732
9473	41027
9474	4291
9475	6614
9476	6209
9477	8132
9478	41451
9479	303933
9480	4439
9481	5523
9482	4181
9483	5556
9484	4199
9485	48991
9486	5307
9487	56823
9488	140831
9489	368928
9490	1674
9491	594216
9492	94292
9493	39897
9494	265321
9495	145532
9496	320452
9497	355418
9498	142209
9499	193569
9500	93763
9501	55593
9502	65681
9503	65678
9504	180436
9505	127702
9506	5367
9507	158210
9508	120974
9509	133369
9510	55453
9511	86222
9512	51962
9513	145368
9514	203333
9515	9294
9516	69843
9517	236977
9518	41540
9519	145092
9520	149375
9521	120001
9522	7554
9523	8181
9524	213840
9525	4127
9526	212985
9527	64348
9528	126114
9529	12938
9530	150707
9531	11069
9532	36654
9533	77733
9534	109527
9535	190456
9536	310895
9537	28637
9538	1333
9539	98057
9540	172423
9541	40451
9542	166566
9543	191870
9544	64324
9545	18282
9546	21535
9547	193054
9548	19906
9549	135546
9550	154362
9551	5955
9552	67273
9553	278224
9554	85914
9555	4056
9556	2858
9557	2367
9558	4265
9559	54050
9560	3514
9561	1247
9562	53229
9563	204062
9564	71430
9565	208271
9566	63941
9567	138753
9568	45184
9569	3817
9570	183104
9571	395986
9572	41321
9573	155667
9574	355978
9575	124395
9576	14748
9577	1423
9578	116174
9579	89040
9580	346286
9581	147472
9582	143018
9583	41215
9584	1126
9585	3380
9586	5212
9587	41702
9588	3246
9589	1685
9590	65256
9591	42072
9592	4649
9593	32247
9594	98329
9595	3705
9596	218462
9597	262538
9598	168624
9599	47624
9600	125281
9601	84965
9602	64290
9603	94059
9604	5766
9605	6628
9606	48252
9607	3501
9608	25512
9609	61942
9610	6062
9611	256837
9612	206128
9613	93897
9614	122062
9615	122801
9616	155043
9617	93409
9618	286211
9619	104959
9620	43187
9621	6582
9622	247188
9623	99678
9624	3491
9625	39573
9626	245334
9627	174480
9628	66828
9629	193517
9630	269134
9631	127112
9632	139764
9633	63136
9634	249341
9635	134659
9636	72689
9637	60566
9638	190928
9639	114350
9640	63573
9641	208090
9642	256666
9643	39208
9644	24773
9645	4865
9646	1580
9647	86712
9648	4470
9649	6625
9650	127798
9651	247858
9652	59931
9653	136870
9654	119580
9655	87027
9656	95497
9657	388759
9658	112629
9659	53353
9660	107643
9661	51332
9662	1324
9663	4199
9664	5610
9665	317008
9666	292478
9667	73629
9668	219970
9669	179725
9670	2122
9671	216863
9672	35697
9673	2972
9674	2968
9675	143117
9676	57030
9677	305722
9678	149334
9679	7625
9680	186775
9681	1403
9682	2733
9683	31016
9684	152731
9685	3837
9686	14304
9687	191324
9688	204850
9689	60387
9690	108249
9691	24015
9692	86762
9693	5377
9694	353948
9695	130118
9696	253888
9697	124433
9698	183914
9699	345872
9700	97472
9701	76597
9702	2646
9703	63455
9704	111743
9705	404173
9706	219466
9707	90475
9708	176531
9709	59097
9710	134238
9711	142516
9712	148200
9713	92445
9714	45351
9715	31945
9716	184612
9717	107651
9718	159720
9719	29101
9720	50813
9721	69464
9722	239691
9723	3389
9724	175755
9725	123997
9726	149337
9727	73803
9728	151426
9729	39133
9730	67186
9731	116074
9732	154701
9733	62824
9734	154683
9735	213249
9736	129990
9737	85535
9738	82581
9739	52268
9740	289658
9741	85059
9742	215119
9743	124008
9744	172727
9745	255983
9746	106597
9747	171936
9748	2578
9749	119924
9750	294930
9751	157477
9752	109693
9753	211748
9754	5075
9755	266588
9756	203077
9757	184602
9758	7712
9759	110640
9760	3444
9761	5737
9762	1769
9763	219396
9764	133207
9765	296038
9766	168212
9767	67112
9768	148307
9769	96487
9770	290623
9771	2787
9772	157265
9773	133394
9774	4755
9775	230113
9776	193167
9777	82665
9778	4115
9779	130483
9780	86928
9781	153865
9782	172565
9783	115868
9784	3079
9785	160774
9786	132449
9787	480098
9788	100828
9789	103144
9790	105532
9791	30255
9792	232825
9793	244032
9794	147981
9795	296876
9796	80562
9797	139984
9798	157341
9799	261204
9800	224368
9801	239914
9802	128291
9803	9198
9804	196820
9805	250671
9806	118200
9807	172702
9808	195525
9809	168820
9810	119125
9811	100857
9812	235180
9813	2792
9814	239887
9815	115927
9816	127361
9817	97790
9818	109229
9819	81036
9820	115083
9821	116664
9822	163466
9823	72773
9824	6466
9825	264197
9826	222508
9827	306815
9828	42432
9829	355082
9830	256391
9831	107039
9832	172109
9833	133132
9834	130777
9835	381823
9836	156671
9837	124759
9838	363077
9839	462519
9840	127309
9841	82401
9842	85680
9843	140890
9844	234707
9845	117238
9846	319738
9847	214208
9848	251937
9849	267811
9850	320501
9851	118006
9852	318709
9853	185138
9854	82705
9855	162432
9856	223354
9857	164209
9858	145614
9859	389200
9860	168335
9861	403733
9862	99659
9863	438013
9864	180699
9865	83696
9866	208991
9867	252843
9868	261517
9869	17916
9870	285394
9871	159800
9872	314336
9873	201450
9874	155509
9875	182597
9876	355363
9877	225629
9878	172657
9879	203378
9880	386555
9881	232885
9882	357230
9883	5477
9884	3008
9885	167238
9886	92827
9887	207193
9888	126169
9889	136448
9890	241294
9891	173788
9892	318565
9893	83293
9894	143196
9895	133729
9896	75827
9897	376960
9898	494777
9899	317270
9900	193469
9901	114842
9902	204078
9903	5492
9904	159245
9905	727844
9906	161000
9907	115764
9908	165125
9909	120581
9910	137018
9911	151719
9912	142129
9913	214720
9914	114151
9915	108601
9916	231965
9917	165228
9918	183922
9919	254739
9920	99906
9921	238598
9922	127623
9923	417689
9924	356500
9925	200475
9926	225467
9927	195531
9928	189426
9929	161511
9930	106498
9931	205987
9932	274311
9933	189921
9934	187842
9935	280072
9936	436275
9937	131378
9938	332250
9939	123913
9940	151405
9941	204023
9942	190699
9943	173358
9944	279187
9945	136714
9946	359129
9947	201722
9948	232066
9949	258532
9950	183514
9951	419336
9952	229812
9953	305523
9954	319578
9955	173951
9956	183213
9957	157905
9958	260882
9959	195958
9960	229552
9961	243959
9962	222879
9963	189125
9964	216487
9965	186315
9966	235009
9967	219560
9968	219389
9969	132901
9970	560482
9971	255106
9972	178686
9973	384067
9974	153036
9975	571553
9976	471873
9977	507551
9978	415538
9979	248412
9980	106397
9981	232727
9982	239140
9983	282610
9984	162303
9985	226045
9986	274019
9987	219451
9988	196639
9989	224032
9990	179570
9991	370606
9992	264420
9993	455680
9994	283363
9995	223189
9996	113968
9997	188674
9998	268730
9999	363246
10000	2699
10001	329832
10002	349440
10003	153153
10004	453021
10005	219619
10006	271198
10007	503213
10008	255090
10009	169606
10010	206173
10011	92010
10012	344614
10013	235519
10014	154406
10015	245789
10016	287817
10017	442290
10018	351746
10019	296480
10020	276724
10021	287264
10022	203543
10023	437033
10024	289161
10025	380541
10026	379751
10027	394760
10028	357066
10029	248612
10030	400233
10031	975575
10032	346257
10033	297080
10034	182599
10035	251728
10036	334749
10037	594410
10038	339610
10039	421441
10040	650309
10041	914162
10042	4731
10043	299567
10044	617484
10045	292336
10046	234300
10047	288237
10048	216499
10049	393743
10050	300610
10051	243459
10052	345802
10053	312158
10054	190694
10055	341773
10056	346277
10057	243481
10058	572500
10059	345133
10060	431681
10061	384956
10062	390701
10063	767619
10064	265662
10065	432575
10066	409411
10067	495699
10068	443146
10069	399941
10070	416626
10071	360705
10072	414306
10073	240173
10074	362677
10075	382688
10076	545275
10077	301825
10078	249614
10079	223606
10080	554814
10081	684583
10082	390711
10083	6801
10084	448446
10085	442522
10086	316232
10087	257105
10088	401329
10089	563147
10090	458617
10091	496271
10092	516596
10093	378863
10094	483548
10095	370911
10096	341393
10097	417973
10098	236006
10099	467501
10100	627120
10101	1164159
10102	404592
10103	832761
10104	596628
10105	833592
10106	272061
10107	439467
10108	759358
10109	643316
10110	271946
10111	298434
10112	482085
10113	606338
10114	386077
10115	497070
10116	400374
10117	656636
10118	539866
10119	510236
10120	524571
10121	520106
10122	578409
10123	937573
10124	594383
10125	1211312
10126	432331
10127	1190037
10128	998812
10129	979530
10130	1444103
10140	2595
10144	1195
10170	1757
10174	3783
10370	2310
10444	1024
10526	1082
10541	1009
10549	4092
10660	1351
10834	1696
10974	1439
11013	4027
11039	1734
11053	2062
11073	1070
11078	1157
11119	1380
11125	1039
11168	4817
11247	1191
11248	2038
11252	1364
11262	2191
11274	1095
11341	3448
11351	1405
11571	1182
11657	5917
11720	1736
11726	1652
11795	1344
11813	1801
11818	1489
11836	1076
11843	1586
11864	1139
11946	1217
11990	2357
12002	1512
12017	1173
12063	2318
12093	1045
12163	1284
12194	1271
12229	1071
12354	1286
12357	1241
12376	1089
12439	2408
12672	1296
12701	1486
12760	1007
12945	1057
13060	1177
13065	1135
13103	1780
13322	1245
13350	1439
13357	1231
13470	1185
13472	1419
13485	1372
13487	1384
13489	1420
13505	1796
13530	1024
13536	1246
13604	2361
13689	1081
13702	1899
13795	1247
13843	1463
13847	1184
13886	1305
13904	1777
13944	1523
13952	1771
14154	2020
14179	1355
14272	1271
14291	2180
14292	1984
14319	1135
14372	1875
14378	1166
14395	2763
14396	1102
14508	1454
14510	2567
14654	1649
14655	2320
14710	1024
14746	1396
14777	1101
14970	1169
14988	2238
14994	1616
15026	1324
15061	1606
15111	2739
15166	1085
15182	1692
15183	1038
15191	1307
15201	1653
15250	1013
15271	1270
15303	1720
15308	1014
15311	1184
15317	1199
15382	1250
15388	1206
15394	4279
15401	1678
15409	1089
15417	4072
15451	1183
15509	1127
15545	2579
15546	1169
15701	1327
15709	1029
15728	1281
15773	1793
15787	2095
15997	1068
16131	1347
16258	2049
16259	1083
16438	1057
16559	1444
16578	2188
16580	1621
16614	1083
16740	2163
17249	3170
17270	1231
17273	1209
17528	1503
17537	1960
17666	1419
17697	1849
17710	1033
17737	1203
17753	2016
17827	1208
17858	1410
17885	1026
17899	1377
17955	1072
18031	1057
18050	3808
18092	1391
18197	1183
18253	1842
18256	1126
18260	1338
18291	1681
18306	2092
18361	3120
18402	1519
18438	2760
18454	1055
18488	1076
18509	1378
18565	1001
18574	1936
18590	3587
18645	2404
18669	1359
18680	1712
18684	1192
18740	4424
18801	1260
18843	2267
18900	1354
19077	4195
19131	1159
19194	1920
19204	1653
19216	1031
19270	1315
19337	1033
19389	1196
19404	1003
19408	1508
19411	1710
19440	1137
19477	2035
19499	1209
19583	3393
19591	2316
19592	1937
19657	1133
19694	1658
19706	1594
19730	1148
19817	6342
19820	1165
19839	1149
19886	2760
19893	1702
20039	1110
20419	1344
20556	1022
20607	1029
20636	5312
20791	2716
20906	2526
20994	1780
21042	1212
21048	1028
21135	1308
21172	1214
21211	1222
21234	1002
21279	1122
21283	1296
21288	1361
21325	1078
21403	3916
21552	1006
21562	1395
21576	2837
21582	1685
21694	1310
21704	1554
21706	1379
21775	1613
21802	1739
21835	1118
21862	1756
21875	1671
21898	2124
21911	2248
21929	2383
21976	1403
22101	1150
22125	1645
22150	1614
22175	1229
22399	1836
22411	1136
22421	1053
22447	1570
22460	1061
22467	1853
22539	1436
22541	2510
22544	4517
22662	1343
22768	1371
22842	4697
22847	4850
22858	1110
22981	1746
23006	1562
23008	1744
23030	1444
23085	1778
23114	1269
23268	2416
23407	1294
23415	1003
23471	1059
23641	1067
23734	3767
23805	2115
23806	1759
23819	1479
23885	2292
23962	1032
24034	2844
24040	1005
24105	1077
24114	1970
24178	2778
24188	1347
24225	1216
24239	1190
24243	1119
24366	1298
24368	1510
24440	1020
24459	1013
24478	1218
24540	1031
24645	1169
